"Response ID","Date submitted","Last page","Start language","Seed","Date started","Date last action","Which of the following describes your role in relation to software systems in your organization? [Management]","Which of the following describes your role in relation to software systems in your organization? [Technical]","Which of the following describes your role in relation to software systems in your organization? [Non-Technical]","Which domains best describe the software systems you primarily work with?  [Mobile application]","Which domains best describe the software systems you primarily work with?  [IoT (Internet of Things) or embedded software]","Which domains best describe the software systems you primarily work with?  [Web application]","Which domains best describe the software systems you primarily work with?  [Platform or infrastructure software (e.g., Kubernetes, CI/CD platforms, runtime environments)]","Which domains best describe the software systems you primarily work with?  [Business / Enterprise application]","Which domains best describe the software systems you primarily work with?  [Other]","How large is your organization?","Who holds formal decision authority for sustainability-related decisions regarding software systems in your organization? ","Which workload types characterize the majority of the software systems you primarily work with?  [Transactional application workloads (e.g., web applications, APIs)]","Which workload types characterize the majority of the software systems you primarily work with?  [Data analytics / reporting workloads]","Which workload types characterize the majority of the software systems you primarily work with?  [Event-driven / real-time workloads (e.g., message queues, streaming platforms)]","Which workload types characterize the majority of the software systems you primarily work with?  [Batch processing / data pipelines (e.g., Extract–Transform–Load (ETL), scheduled jobs)]","Which workload types characterize the majority of the software systems you primarily work with?  [Machine learning / artificial intelligence (e.g., training or inference)]","Which workload types characterize the majority of the software systems you primarily work with?  [Embedded / edge workloads]","Which workload types characterize the majority of the software systems you primarily work with?  [High-performance or compute-intensive workloads (e.g., simulations, scientific computing)]","Which workload types characterize the majority of the software systems you primarily work with?  [Other]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [Developers]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [Architects]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [DevOps / SRE (Site Reliability Engineering)]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [Product / Management]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [Sustainability / ESG (Environmental, Social, and Governance)]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [Operations / IT]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [External stakeholders / customers]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [Other]","How would you rate the sustainability maturity of the software systems you primarily work with? ","Which runtime environments are used by the majority of the software systems you primarily work with?  [Bare metal]","Which runtime environments are used by the majority of the software systems you primarily work with?  [Virtual machines]","Which runtime environments are used by the majority of the software systems you primarily work with?  [Containers]","Which runtime environments are used by the majority of the software systems you primarily work with?  [Serverless]","Which architectural style best describes the majority of the software systems you primarily work with? ","Which architectural style best describes the majority of the software systems you primarily work with?  [Other]","Where do the majority of the software systems you primarily work with run?     [Self-operated infrastructure with full administrative access (e.g., on-premises servers, edge devices, embedded systems)]","Where do the majority of the software systems you primarily work with run?     [Hosted or colocated infrastructure with full administrative access (e.g., own hardware in external data centers)]","Where do the majority of the software systems you primarily work with run?     [External infrastructure provider with virtual machine access (e.g., root/admin access to VMs)]","Where do the majority of the software systems you primarily work with run?     [External infrastructure provider with platform-level access (e.g., containers or PaaS without host access)]","Where do the majority of the software systems you primarily work with run?     [Fully managed or serverless services (e.g., functions, managed databases, SaaS components)]","How important are the following objectives for your organization? [CO₂ reduction]","How important are the following objectives for your organization? [Energy reduction]","How important are the following objectives for your organization? [Cost reduction]","How important are the following objectives for your organization? [Performance / latency]","How important are the following objectives for your organization? [Compliance / reporting]","Does energy consumption currently influence decision-making in the software systems you primarily work with? ","How strongly do you agree or disagree with the following statement? [Reducing energy consumption through software optimization is worth the required effort for our organization.]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Lack of comparable methods]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Lack of ground truth (direct power measurements)]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [High tooling overhead]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [High data integration effort]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Unclear responsibilities]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Skills gaps]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Cost of instrumentation]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Restricted access due to provider or organizational policies]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Inconsistent results across environments]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [None – no significant hindering factors identified]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Other]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Standardized energy and sustainability metrics (definitions, units, formats)]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Clear measurement procedures or checklists]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Guidance on appropriate measurement granularity (e.g., system, service, transaction level)]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Guidelines or templates for reporting uncertainty and accuracy]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Reference dashboards or key performance indicators (KPIs)]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Patterns for integrating measurements into CI/CD pipelines]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Other]","Do you think additional regulation or policy incentives are needed to increase the practical relevance of energy-efficient software? ","How often are decisions regarding the software systems you primarily work with based on energy consumption? ","Are green or energy-related requirements formally part of the design process for the software systems you primarily work with? ","Which metrics are currently tracked for the software systems you primarily work with?  [Power consumption (e.g., watt)]","Which metrics are currently tracked for the software systems you primarily work with?  [Energy consumption (e.g., kWh, joule)]","Which metrics are currently tracked for the software systems you primarily work with?  [CO₂e emissions]","Which metrics are currently tracked for the software systems you primarily work with?  [Water consumption / water footprint]","Which metrics are currently tracked for the software systems you primarily work with?  [Costs used as a proxy for energy or CO₂e]","Which metrics are currently tracked for the software systems you primarily work with?  [Software Carbon Intensity (SCI)]","Which metrics are currently tracked for the software systems you primarily work with?  [CPU utilization]","Which metrics are currently tracked for the software systems you primarily work with?  [Memory utilization]","Which metrics are currently tracked for the software systems you primarily work with?  [Disk I/O]","Which metrics are currently tracked for the software systems you primarily work with?  [Network utilization]","Which metrics are currently tracked for the software systems you primarily work with?  [Response time / latency]","Which metrics are currently tracked for the software systems you primarily work with?  [Throughput / traffic]","Which metrics are currently tracked for the software systems you primarily work with?  [Error rate]","Which metrics are currently tracked for the software systems you primarily work with?  [Other]","Are CO₂e emissions differentiated by emission scope (Scope 1, 2, 3)?","In which phases of the software life cycle are energy measurements performed?   [Development]","In which phases of the software life cycle are energy measurements performed?   [Testing / Quality Assurance (QA)]","In which phases of the software life cycle are energy measurements performed?   [Production / operations]","In which phases of the software life cycle are energy measurements performed?   [Maintenance / refactoring]","In which phases of the software life cycle are energy measurements performed?   [Ad hoc / exploratory measurements]","In which phases of the software life cycle are energy measurements performed?   [Other]","What are the scopes of observation when measuring energy or resource consumption?  [Infrastructure – physical hardware (server / node / rack)]","What are the scopes of observation when measuring energy or resource consumption?  [Infrastructure – virtual machine (VM)]","What are the scopes of observation when measuring energy or resource consumption?  [Infrastructure – container or pod]","What are the scopes of observation when measuring energy or resource consumption?  [Software – service or component (module)]","What are the scopes of observation when measuring energy or resource consumption?  [Software – transaction or request (API call, inference request)]","What are the scopes of observation when measuring energy or resource consumption?  [Software – code level or static analysis]","What are the scopes of observation when measuring energy or resource consumption?  [Other]","Is the assessment of energy or resource consumption automated in your organization? ","In which runtime environments are measurements taken?  [Bare metal]","In which runtime environments are measurements taken?  [Virtual machines]","In which runtime environments are measurements taken?  [Containers]","In which runtime environments are measurements taken?  [Serverless         ]","How likely is your organization to take the following action within the next 12 months?  [Adopt structured guidelines for measuring and interpreting software energy consumption.]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Architecture choices]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Hardware components (e.g., ARM64, RISC-V, GPUs, servers)]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Software libraries (e.g., databases, APIs, Bluetooth Low Energy)]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Service right-sizing]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Source code (data structures, coding best practices)]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Cloud region / provider]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Procurement / Service Level Agreements (SLAs)]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Product requirements]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Sustainability reporting]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Other]","Total time","Group time: Context","Question time: contextrole","Question time: contextdomain","Question time: contextsize","Question time: contextresponsabilit","Question time: contextworkload","Question time: contextdecission","Question time: contextsustainabilit","Question time: contextruntime","Question time: contextarchitecture","Question time: contextlocation","Group time: Want","Question time: wantobjectives","Question time: wantinfluence","Question time: wanteffort","Group time: Can","Question time: canbarrier","Question time: canvalueable","Question time: canpolitical","Group time: Do","Question time: dodecission","Question time: dorequirements","Question time: dometrics","Question time: doesgscope","Question time: dolifecycle","Question time: doscope","Question time: doautomation","Question time: docontext","Group time: Outlook","Question time: outlooklikely","Question time: outlookimpact"
"233","2026-06-02 11:00:45","5","en","1488864325","2026-06-02 10:59:07","2026-06-02 11:00:45","No","Yes","No","No","No","No","Yes","No","","50–249","I do not know","No","No","Yes","Yes","No","No","No","","No","No","No","No","No","No","No","","I do not know","No","Yes","No","No","","","No","Yes","Yes","No","No","5","5","4","4","4","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Agree","No","Yes","Yes","No","No","Yes","No","No","No","No","","No","Yes","Yes","No","No","No","","Yes","Never","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","","No","Yes","No","No","No","","No","No","No","No","No","No","","No","N/A","N/A","N/A","N/A","Likely","No","No","No","No","Yes","Yes","No","No","No","","102.44","36.82","","","","","","","","","","","8.87","","","","20.69","","","","24.21","","","","","","","","","11.85","",""
"236","2026-06-08 19:24:16","5","en","1449538859","2026-06-08 19:16:56","2026-06-08 19:24:16","No","Yes","No","No","No","No","Yes","No","Enterprise System ","5000+","Company / Organization","No","No","Yes","Yes","No","No","Yes","","Yes","Yes","Yes","No","No","Yes","Yes","","Integrated into the Software Development Life Cycle (SDLC)","No","No","Yes","No","Microservices","","No","Yes","No","No","No","4","3","5","5","5","Yes – we consider energy explicitly (e.g., measurements, performance indicators, feedback).","Neither agree nor disagree","No","No","No","No","Yes","Yes","No","No","Yes","No","","Yes","Yes","Yes","No","No","No","","Yes","Regularly","No","No","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","","","No","No","Yes","Yes","No","","Yes","No","No","No","No","No","","No","Yes","Yes","No","No","Strongly unlikely","Yes","Yes","No","No","No","No","No","No","Yes","","441.32","146.44","","","","","","","","","","","51.01","","","","69.92","","","","98.33","","","","","","","","","75.62","",""
"238","2026-06-10 10:27:26","5","en","852407568","2026-06-10 10:21:55","2026-06-10 10:27:25","Yes","No","Yes","No","No","Yes","No","Yes","","1000–4999","Individual / Employee","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","No","No","No","Yes","Yes","","None","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","1","2","5","1","1","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Strongly agree","No","No","No","No","No","No","No","No","No","Yes","","Yes","Yes","No","Yes","Yes","No","","No","Random / ad hoc","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Strongly likely","No","Yes","No","Yes","No","No","No","Yes","Yes","","332.27","77","","","","","","","","","","","44.08","","","","51.46","","","","45.73","","","","","","","","","114","",""
"240","2026-06-16 10:35:48","5","en","500335403","2026-06-16 10:23:56","2026-06-16 10:35:48","No","No","Yes","No","Yes","Yes","Yes","Yes","","250–999","I do not know","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","I do not know","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","4","4","5","","","Yes – we consider energy explicitly (e.g., measurements, performance indicators, feedback).","Strongly agree","No","No","No","No","No","No","No","No","No","No","Costs","No","Yes","No","No","No","No","","Yes","Regularly","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Likely","No","No","No","No","No","No","No","No","No",".","714.48","120.57","","","","","","","","","","","130.33","","","","298.67","","","","83.19","","","","","","","","","81.72","",""
"242","2026-06-18 10:19:40","5","en","2081080482","2026-06-18 10:13:56","2026-06-18 10:19:40","Yes","No","No","No","No","No","No","Yes","Production and logistics systems","5000+","Company / Organization","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","Yes","No","No","Yes","Yes","Yes","No","","Ad hoc pilots","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","4","4","5","4","4","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Neither agree nor disagree","Yes","Yes","No","No","Yes","Yes","No","No","Yes","No","Lack of relevance in Digitalization strategy","Yes","Yes","No","No","No","No","Mandat from Management or strategy","Yes","Never","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No","ROI and costs","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Neither likely nor unlikely","Yes","No","No","No","No","No","No","Yes","Yes","","346.2","82.42","","","","","","","","","","","45.28","","","","118.43","","","","66.72","","","","","","","","","33.35","",""
"245","2026-06-24 13:39:18","5","en","986605368","2026-06-24 13:23:47","2026-06-24 13:39:18","No","Yes","No","No","No","Yes","Yes","No","","5000+","I do not know","Yes","Yes","Yes","No","No","No","No","","No","No","No","No","No","No","No","green software metrics aren't applicable ","None","No","No","Yes","Yes","Microservices","","No","No","Yes","Yes","Yes","","","3","4","5","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Neither agree nor disagree","No","No","No","No","Yes","No","No","Yes","Yes","No","","No","Yes","No","No","No","Yes","","Yes","Never","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","No","No","No","No","No","","No","No","No","No","No","No","","No","Yes","No","No","No","Unlikely","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","932.28","303.49","","","","","","","","","","","122.47","","","","201.2","","","","214.66","","","","","","","","","90.46","",""
"247","2026-07-01 18:38:58","5","en","178692244","2026-07-01 18:31:36","2026-07-01 18:38:58","No","Yes","No","No","No","No","Yes","Yes","","5000+","Company / Organization","No","Yes","Yes","Yes","No","Yes","Yes","","No","Yes","Yes","Yes","Yes","Yes","No","","Defined sustainability KPIs","No","Yes","Yes","Yes","Other","All of the above","No","No","No","Yes","Yes","5","5","5","2","5","Yes – we consider energy explicitly (e.g., measurements, performance indicators, feedback).","Strongly agree","No","Yes","No","No","No","No","No","No","No","No","limited visibility into AI energy consumption. not provided by hyperscalers!","No","No","No","No","No","No","better transparency from hyper scalers","Yes","Regularly","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","","Yes, Scope 1, 2, and 3 are distinguished","No","No","Yes","Yes","No","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","No","Yes","Yes","Yes","Unlikely","Yes","No","No","No","Yes","Yes","Yes","No","Yes","","443.66","263.58","","","","","","","","","","","53.69","","","","48.11","","","","57.07","","","","","","","","","21.21","",""
"248","2026-07-03 08:42:01","5","en","1276088758","2026-07-03 08:33:53","2026-07-03 08:42:01","Yes","No","No","Yes","Yes","Yes","Yes","Yes","","5000+","Team","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Defined sustainability KPIs","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","4","4","4","4","4","Yes – we consider energy explicitly (e.g., measurements, performance indicators, feedback).","Agree","No","Yes","No","No","No","No","Yes","No","No","No","","No","No","No","No","No","Yes","","Yes","Random / ad hoc","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","","Yes, Scope 1, 2, and 3 are distinguished","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Neither likely nor unlikely","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","490.22","146.24","","","","","","","","","","","77.01","","","","110.87","","","","98.29","","","","","","","","","57.81","",""
"260","2026-07-08 14:21:54","5","en","1578884569","2026-07-08 14:10:31","2026-07-08 14:21:54","Yes","No","No","Yes","Yes","Yes","Yes","No","","50–249","Company / Organization","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","Yes","Yes","Yes","No","No","Yes","Yes","","Integrated into the Software Development Life Cycle (SDLC)","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","5","4","5","5","5","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Agree","No","No","No","No","Yes","No","No","No","No","Yes","","No","No","Yes","No","No","No","","No","Regularly","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","","Not sure / unknown","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Neither likely nor unlikely","Yes","No","No","No","No","No","No","No","No","","686.27","301.87","","","","","","","","","","","58.37","","","","101.37","","","","152.94","","","","","","","","","71.72","",""
"265","2026-07-09 17:38:04","5","en","1344892486","2026-07-09 17:20:47","2026-07-09 17:38:04","No","Yes","No","No","No","Yes","Yes","Yes","","50–249","Team","Yes","No","Yes","Yes","No","No","No","","Yes","Yes","Yes","No","No","No","No","","Ad hoc pilots","No","No","Yes","Yes","Microservices","","No","No","No","Yes","Yes","3","2","5","4","5","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Strongly agree","Yes","No","Yes","No","No","Yes","Yes","Yes","No","No","","No","Yes","No","Yes","No","Yes","","Yes","Never","No","No","No","Yes","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","","Partially (e.g., only selected scopes)","No","No","No","No","Yes","","No","No","Yes","Yes","No","Yes","","No","No","No","Yes","Yes","Strongly likely","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","","1039.6","311.05","","","","","","","","","","","134.21","","","","269.75","","","","224.8","","","","","","","","","99.79","",""
"268","2026-07-13 15:09:52","5","en","1021789473","2026-07-13 15:03:06","2026-07-13 15:09:52","Yes","No","No","No","No","Yes","Yes","No","","1000–4999","I do not know","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","No","No","No","No","No","","I do not know","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","4","4","5","3","5","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Strongly agree","Yes","No","No","Yes","Yes","Yes","No","No","No","No","","Yes","No","No","No","No","No","","No","Random / ad hoc","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Neither likely nor unlikely","Yes","No","No","Yes","No","Yes","No","No","No","","407.96","123.1","","","","","","","","","","","75.56","","","","70.22","","","","65.44","","","","","","","","","73.64","",""
"273","2026-07-13 21:17:50","5","en","1194436358","2026-07-13 21:06:11","2026-07-13 21:17:50","No","Yes","No","No","Yes","Yes","Yes","No","","1000–4999","Department","Yes","Yes","Yes","Yes","No","No","No","","No","No","No","Yes","Yes","No","No","","None","No","No","Yes","Yes","Modular monolith","","No","No","No","Yes","No","5","4","5","4","5","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Agree","No","No","Yes","Yes","Yes","Yes","No","No","No","No","","Yes","Yes","No","Yes","Yes","Yes","","Yes","Never","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","No","No","Yes","No","Yes","","Yes","No","Yes","No","No","No","","Yes","No","No","Yes","No","Unlikely","Yes","No","Yes","Yes","No","No","No","No","Yes","","699.6","391.28","","","","","","","","","","","48.31","","","","80.02","","","","120.41","","","","","","","","","59.58","",""
"274","2026-07-14 07:41:00","5","en","1424272739","2026-07-14 07:35:55","2026-07-14 07:41:00","No","Yes","No","No","No","No","No","No","Infrastructure & AI","5000+","Company / Organization","Yes","Yes","Yes","Yes","Yes","No","No","","No","No","No","No","Yes","No","No","","None","No","No","Yes","Yes","Microservices","","No","No","No","Yes","Yes","1","1","5","4","3","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Agree","Yes","Yes","No","Yes","Yes","No","No","No","Yes","No","","Yes","Yes","Yes","Yes","No","Yes","","Yes","Never","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","No","No","No","No","Yes","","Yes","No","No","No","No","No","","No","Yes","No","No","No","Unlikely","Yes","Yes","No","Yes","No","Yes","No","No","No","","362.09","108.03","","","","","","","","","","","39.14","","","","51.17","","","","129.83","","","","","","","","","33.92","",""
"276","2026-07-14 21:07:42","5","en","334613131","2026-07-14 21:02:12","2026-07-14 21:07:42","No","Yes","No","No","No","No","Yes","No","","250–999","Company / Organization","Yes","Yes","No","Yes","No","No","No","","No","No","No","Yes","No","No","No","","Ad hoc pilots","No","Yes","No","No","Microservices","","Yes","No","No","No","No","4","4","4","4","4","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Neither agree nor disagree","No","No","No","No","No","No","No","No","No","Yes","","No","Yes","Yes","No","No","No","","Yes","Never","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","","No","No","No","No","No","","No","No","No","No","No","No","","No","No","No","No","Yes","Unlikely","Yes","Yes","No","No","No","Yes","No","No","No","","333.69","143.55","","","","","","","","","","","29.57","","","","90.73","","","","52.89","","","","","","","","","16.95","",""
"278","2026-07-16 16:05:29","5","en","796400591","2026-07-16 15:53:40","2026-07-16 16:05:29","No","Yes","No","No","No","Yes","Yes","Yes","","1–49","Individual / Employee","No","Yes","No","No","No","Yes","No","","No","Yes","Yes","No","No","No","No","","Integrated into the Software Development Life Cycle (SDLC)","No","Yes","Yes","No","Modular monolith","","No","No","Yes","No","Yes","5","5","1","4","4","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Agree","No","Yes","No","No","No","No","No","No","Yes","No","","Yes","No","No","No","Yes","No","","Yes","Regularly","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","","","Yes","No","No","No","No","","Yes","No","No","Yes","No","Yes","","No","No","No","Yes","No","Neither likely nor unlikely","Yes","Yes","No","No","No","Yes","No","No","No","","709.85","248.67","","","","","","","","","","","104.7","","","","156.47","","","","157.98","","","","","","","","","42.03","",""
"285","2026-07-16 18:56:10","5","en","971786125","2026-07-16 18:47:45","2026-07-16 18:56:09","No","Yes","No","Yes","No","No","No","Yes","","1000–4999","I do not know","Yes","No","Yes","Yes","No","No","No","","No","No","No","No","No","No","No","","None","Yes","Yes","Yes","No","Monolithic","","Yes","No","No","Yes","No","","","5","3","4","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Agree","No","No","No","No","Yes","Yes","No","Yes","No","No","","Yes","No","No","No","Yes","No","","Yes","Never","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","","","No","No","No","No","No","","Yes","Yes","No","No","Yes","No","","No","Yes","No","No","No","Neither likely nor unlikely","No","Yes","Yes","Yes","Yes","No","No","No","Yes","","507.01","145.23","","","","","","","","","","","92.3","","","","85.44","","","","122.04","","","","","","","","","62","",""
"288","2026-07-16 19:17:36","5","en","306474667","2026-07-16 18:47:47","2026-07-16 19:17:36","Yes","Yes","No","Yes","Yes","Yes","Yes","No","","5000+","Group / Division / Unit","Yes","Yes","Yes","No","No","No","No","","No","No","No","Yes","Yes","No","No","","I do not know","No","No","Yes","Yes","Microservices","","No","No","No","Yes","Yes","1","2","1","3","2","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Agree","No","No","No","No","No","No","No","No","No","No","Cost (Efforts, know how) vs. Benefit ","Yes","Yes","Yes","No","Yes","Yes","","Yes","Never","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","No","Yes","Yes","No","No","","No","No","Yes","Yes","Yes","No","","Yes","No","No","Yes","Yes","Unlikely","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","","1790","1193.05","","","","","","","","","","","186.26","","","","144.18","","","","168.04","","","","","","","","","98.47","",""
"293","2026-07-16 21:02:53","5","en","1781475288","2026-07-16 20:49:00","2026-07-16 21:02:53","No","Yes","No","No","Yes","Yes","No","No","","5000+","I do not know","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","No","No","No","No","No","","Ad hoc pilots","Yes","Yes","Yes","Yes","Microservices","","Yes","Yes","Yes","Yes","Yes","3","3","4","4","3","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Disagree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","","Yes","Yes","Yes","Yes","Yes","Yes","","No","Never","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","No","No","No","No","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","No","No","No","Yes","No","Unlikely","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","836.76","115.8","","","","","","","","","","","86.77","","","","123.59","","","","388.74","","","","","","","","","121.86","",""
"296","2026-07-17 21:50:16","5","en","916603147","2026-07-17 21:41:29","2026-07-17 21:50:16","No","Yes","No","No","No","Yes","Yes","Yes","","1000–4999","I do not know","Yes","Yes","Yes","Yes","No","No","No","","No","No","No","Yes","No","No","Yes","","I do not know","No","Yes","Yes","Yes","Monolithic","","No","No","No","Yes","Yes","","","4","5","5","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Agree","Yes","Yes","No","No","Yes","No","No","Yes","No","No","No priority from leadership","Yes","Yes","Yes","No","Yes","Yes","","Yes","Never","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","No","No","No","No","No","","No","No","No","No","No","No","","No","No","No","Yes","Yes","Unlikely","Yes","No","No","Yes","No","Yes","Yes","No","Yes","","529.71","256.55","","","","","","","","","","","49.32","","","","84.66","","","","97.39","","","","","","","","","41.79","",""

